date,idk,open,high,low,close,volume
20031014,0,48.7587,49.2474,48.6014,49.1149,5728386.724
20031015,0,49.148,49.148,48.5765,48.883,7472678.288
20031016,0,49.0072,49.3965,48.8249,49.1812,7225167.1
20031017,0,49.3634,49.3882,48.5682,48.7504,7298577.09299999
20031020,0,48.8664,48.9824,48.4936,48.9078,6124282.99
20031021,0,48.7421,49.2556,48.5433,48.7587,6107863.769
20031022,0,48.8415,48.8415,48.0795,48.2949,6304061.96700001
20031023,0,48.1623,48.6593,48.1623,48.5848,7196070.25900001
20031024,0,48.6262,48.6262,47.2099,48.121,9689175.2
20031027,0,48.1292,48.4026,47.8311,47.8393,7839238.064
20031028,0,47.8642,48.6759,47.7814,48.6511,8811298.218
20031029,0,48.4936,48.8333,48.3032,48.7339,6204815.259
20031030,0,48.7421,48.9906,48.4854,48.6593,6951817.758
20031031,0,48.7008,49.0155,48.6676,48.7504,5859507.226
20031103,0,48.6759,49.6366,48.4688,48.9492,6206487.437
20031104,0,48.7173,48.7836,48.328,48.6262,7462581.562
20031105,0,48.5848,48.593,47.8393,48.0133,8669068.08899999
20031106,0,47.9719,48.6179,47.8311,48.5351,8415998.562
20031107,0,48.6593,48.7008,48.212,48.3942,7374397.56999999
20031110,0,48.328,48.4274,47.8974,48.1044,6304424.722
20031111,0,48.1459,48.4274,47.9884,48.2286,5613806.075
20031112,0,48.27,48.328,47.889,47.9884,9376305.02700001
20031113,0,46.6715,46.713,45.8847,45.9592,27880917.10214
20031114,0,45.9841,46.3402,45.1393,45.5451,18224824.264
20031117,0,45.5534,45.5616,45.0233,45.5203,11522575.56
20031118,0,45.5616,45.8019,45.1642,45.3049,11262383.422
20031119,0,45.2221,45.835,45.1807,45.7025,8095322.35
20031120,0,45.6776,46.042,45.5203,45.5616,9915438.80799999
20031121,0,45.7191,45.7439,45.28,45.396,9562039.467
20031124,0,45.6776,46.5142,45.6362,46.4645,11563261.28
20031125,0,46.3817,46.597,46.1829,46.3734,8798619.97999999
20031126,0,46.3983,46.5473,45.7107,46.1083,7967100.967
20031128,0,46.0504,46.3817,45.9758,46.0917,3808057.022
20031201,0,46.0835,46.1001,44.6838,45.2055,22009940.94
20031202,0,44.9985,45.1807,43.8886,43.8969,23267061.38
20031203,0,44.1371,44.4932,43.6733,43.6733,20181739.438
20031204,0,44.0128,44.0874,43.1847,43.9383,18283626.74
20031205,0,43.7727,44.4353,43.6485,44.195,14083293.704
20031208,0,44.2944,44.3938,43.8969,44.2199,10222713.952
20031209,0,44.311,44.3359,43.5242,43.6485,10744542.58
20031210,0,43.8141,44.104,43.5325,43.7976,10982638.138
20031211,0,44.0212,44.3441,43.6816,43.7313,13266506.49
20031212,0,43.8803,43.8969,43.0769,43.4497,12074465.36
20031215,0,43.9549,43.9549,41.8263,41.9837,28026288.617
20031216,0,42.2404,42.6462,41.9091,42.4807,19168865.541
20031217,0,42.5717,43.4761,42.4804,43.1028,18266915.88
20031218,0,43.8826,44.1481,43.5839,43.6337,17365989.106
20031219,0,43.7167,43.9822,43.4263,43.4429,12444313.92
20031222,0,43.2272,44.1399,43.2106,43.9988,12657637.866
20031223,0,43.891,44.2394,43.5757,43.808,7963635.63399999
20031224,0,43.8328,43.9324,43.3599,43.642,4300728.308
20031226,0,43.4097,43.9988,43.4097,43.6171,3568534.532
20031229,0,43.7084,43.8494,43.3683,43.783,7744035.094
20031230,0,43.9324,44.0735,43.5757,43.7664,6601811.188
20031231,0,43.9324,44.1149,43.725,43.9573,6028470.378
20040102,0,44.2643,44.3058,43.2438,43.3185,9803587.55999999
20040105,0,43.808,43.808,42.7957,43.2272,13836142.66
20040106,0,43.4347,44.3058,43.3599,44.2229,14901594.79
20040107,0,44.256,44.397,43.8162,44.3307,11343183.08
20040108,0,44.9197,45.0774,43.891,44.1565,14969210.136
20040109,0,44.0983,44.0983,43.3683,43.5009,11922311.842
20040112,0,43.642,43.808,43.2272,43.5923,9932788.15
20040113,0,43.4678,43.7499,43.2355,43.7416,9002329.842
20040114,0,43.7748,44.1233,43.7748,44.0486,8204444.43
20040115,0,44.1149,44.505,43.642,44.3888,11631362.29
20040116,0,44.5132,44.5962,44.0818,44.3639,10551328.896
20040120,0,44.2063,44.3473,43.783,43.8494,8565904.272
20040121,0,43.891,44.4136,43.891,44.3556,10083930.48
20040122,0,44.3805,44.5298,43.9324,44.1233,8527935.706
20040123,0,44.3722,45.1687,44.0403,45.0442,14275341.668
20040126,0,44.9861,45.3678,44.6128,45.26,10569647.704
20040127,0,45.2184,45.5919,45.1023,45.1936,10945325.21
20040128,0,45.1687,45.2932,44.0818,44.2145,11224587.568
20040129,0,44.2892,45.2018,44.1647,45.2018,11258334.38
20040130,0,45.0111,45.3844,44.704,44.7123,8564940.07600001
20040202,0,44.9695,45.6167,44.9281,45.3844,12804080.29
20040203,0,45.3761,45.7577,45.2184,45.6085,9570366.03599999
20040204,0,45.5919,46.4215,45.5669,45.9652,13084181.08
20040205,0,46.3303,46.911,46.2722,46.687,14153850.076
20040206,0,46.8778,47.7823,46.6372,47.6909,15891592.22
20040209,0,47.3342,47.7407,47.3259,47.5333,9338958.37000001
20040210,0,47.4172,47.7823,47.1433,47.7739,10342096.59
20040211,0,47.8735,48.8692,47.218,47.3508,11988116.98
20040212,0,47.1019,47.6661,47.0438,47.3259,8613511.11599999
20040213,0,47.5665,47.5665,46.6206,46.7866,8077292.72999999
20040217,0,47.608,47.9897,46.8613,47.5831,8586874.88
20040218,0,47.7905,47.8321,47.0355,47.4836,9012034.93
20040219,0,48.2884,48.9106,47.8735,48.4294,21945453.67607
20040220,0,48.7032,49.4084,48.5373,49.3337,19345150.634
20040223,0,49.3171,49.9063,49.1346,49.815,20837742.46
20040224,0,49.7403,49.7818,49.3255,49.7403,15405033.11
20040225,0,49.5744,49.7818,49.3171,49.674,13172166.348
20040226,0,49.3835,49.5578,49.0268,49.2591,11810222.47
20040227,0,49.2839,49.8482,49.1595,49.4914,13353680.106
20040301,0,49.508,50.2132,49.4084,50.0722,12493847.802
20040302,0,50.1137,50.1219,49.3503,49.3835,11497817.436
20040303,0,49.4084,50.2713,49.3421,50.1219,11184572.09
20040304,0,50.4538,50.8687,49.8233,50.5617,12665112.79
20040305,0,50.4456,50.4538,49.9477,50.0225,10955453.328
20040308,0,49.8233,50.5949,49.7984,50.1717,9267959.746
20040309,0,49.9477,50.487,49.8316,49.9975,11159986.74
20040310,0,49.7403,49.9975,48.6949,48.7613,15379839.482
20040311,0,48.3796,48.753,47.7905,47.8237,17065516.02
20040312,0,48.1141,48.5289,48.0394,48.5041,9768030.728
20040315,0,48.1638,48.7778,47.8486,48.0311,11877236.816
20040316,0,48.2884,48.4377,47.5168,48.0643,9134784.994
20040317,0,48.2057,49.1702,48.2057,48.5798,8992116.43
20040318,0,48.3553,49.2201,48.1973,49.0205,10043750.532
20040319,0,48.9374,49.1453,48.6215,48.7129,9525566.89
20040322,0,48.48,48.6464,47.8564,48.2888,10313244.74
20040323,0,48.3636,48.8958,48.2638,48.4385,10052288.97
20040324,0,48.4718,49.4114,48.372,48.6963,9934441.307
20040325,0,49.27,49.8688,49.1952,49.6941,12301669.7
20040326,0,49.6443,49.8604,49.3116,49.3864,7234821.86
20040329,0,49.6027,50.2679,49.586,49.9852,9358415.66200001
20040330,0,49.8105,50.0933,49.7357,49.8688,7201389.8
20040331,0,49.7524,49.9519,49.4114,49.611,8936918.766
20040401,0,48.8542,49.6359,48.3137,48.5549,16590831.388
20040402,0,49.0622,50.0101,48.48,48.7129,11990331.406
20040405,0,48.6963,49.295,48.347,48.7379,9104793.78200001
20040406,0,48.6464,49.1203,48.5632,49.0538,7578630.859
20040407,0,48.8127,48.8875,48.189,48.2389,11311607.01
20040408,0,48.2223,48.3137,46.6922,47.2327,17101076.264
20040412,0,47.2327,47.7566,47.2327,47.6485,8258317.131
20040413,0,47.7317,47.898,46.8419,47.0165,10402352.084
20040414,0,46.9666,47.8065,46.8918,47.7566,11068688.7
20040415,0,47.7566,48.3137,47.4905,48.0642,9761991.08199999
20040416,0,48.3969,48.8127,48.0061,48.5798,9820558.33999999
20040419,0,48.2305,48.8127,48.1807,48.4884,7861833.61
20040420,0,48.6464,49.1869,48.3221,48.3553,9147247.638
20040421,0,47.5654,48.7129,47.5654,48.5299,7350145.15599999
20040422,0,48.4385,48.8127,47.9977,48.7628,11400718.262
20040423,0,48.4219,49.162,48.2888,49.0704,7185875.732
20040426,0,48.8708,49.1786,48.1973,48.3553,7830326.178
20040427,0,48.3553,49.1287,48.3553,48.796,9810936.516
20040428,0,48.4052,48.8293,48.1308,48.2223,9647028.59
20040429,0,48.2971,48.5217,47.3907,47.8397,9977250.64599999
20040430,0,48.0393,48.2722,47.2909,47.4822,9366231.178
20040503,0,47.399,47.8315,46.634,47.0748,12212442.41
20040504,0,47.0664,47.1994,46.1933,46.5592,14788680.628
20040505,0,46.4843,46.8585,46.4427,46.476,9342179.63
20040506,0,46.4011,46.4011,45.2536,45.3617,18633256.31
20040507,0,45.2702,45.8107,44.5718,44.7879,16191338.7
20040510,0,44.4886,46.0269,44.4886,45.9688,16561606.382
20040511,0,45.9189,46.3013,45.0873,45.3866,10919334.74
20040512,0,44.9875,45.7941,44.447,45.7442,14091865.84
20040513,0,45.7858,46.2514,44.738,45.844,14779487.874
20040514,0,45.9854,46.3179,45.4532,45.7442,10102916.224
20040517,0,45.4448,45.9438,45.0207,45.5197,9399903.93199999
20040518,0,45.7774,46.2681,45.7442,45.9355,9957886.78599999
20040519,0,46.3607,46.7441,45.6355,45.7022,12078707.643
20040520,0,45.6604,45.8772,45.052,45.7188,8289735.967
20040521,0,45.8438,46.4273,45.7105,45.9356,9116587.077
20040524,0,46.0689,46.4107,45.3771,45.8189,10930208.799
20040525,0,45.7105,46.3273,45.4354,46.3023,9657543.80999999
20040526,0,46.0105,46.2439,45.7605,46.0523,7510155.955
20040527,0,46.2606,47.0025,46.2606,46.619,11314365.21
20040528,0,46.6524,46.719,46.4273,46.494,5872771.557
20040601,0,46.2189,46.4273,45.7605,46.1439,8727277.65700001
20040602,0,46.2106,47.2525,46.0023,46.9358,11813209.247
20040603,0,46.719,47.9026,46.719,47.1358,11221385.44
20040604,0,47.5526,47.8026,46.9941,47.1358,7629649.215
20040607,0,47.2692,47.9693,47.1608,47.9277,7973850.583
20040608,0,47.7192,48.2027,47.6109,48.0277,7307522.412
20040609,0,47.9277,48.136,47.5026,47.536,6668429.006
20040610,0,47.8693,48.0193,47.2192,47.6692,7102608.579
20040614,0,47.2608,47.3859,46.7357,46.9607,6887980.47199999
20040615,0,47.2192,47.5109,47.1275,47.2608,8069469.671
20040616,0,47.2608,47.2692,46.7024,46.7941,7803967.909
20040617,0,46.6774,46.9191,46.4107,46.5857,5889447.795
20040618,0,46.5274,46.7691,46.2606,46.2856,11204581.457
20040621,0,46.0105,46.569,45.7355,45.7938,9123067.058
20040622,0,45.152,45.6355,44.7853,45.077,16196640.27
20040623,0,45.0604,45.0686,43.835,44.6353,26567180.32
20040624,0,44.6602,44.8936,44.2101,44.3268,11394024.91
20040625,0,44.752,45.0853,44.0351,44.0935,11107890.845
20040628,0,43.685,44.3935,43.4266,43.7017,16711923.702
20040629,0,43.5183,43.7683,43.2766,43.3433,16833336.072
20040630,0,43.4266,44.1768,43.3599,43.9935,14328791.71
20040701,0,44.2601,44.3435,42.9682,43.1349,18803644.8
20040702,0,43.3433,43.7183,42.9349,43.2683,14068449.108
20040706,0,43.1766,43.6934,42.9932,43.4183,11276210.768
20040707,0,43.4683,43.9768,43.4683,43.635,11171835.37
20040708,0,43.2599,43.7767,43.1849,43.4683,13560727.472
20040709,0,43.51,43.8684,43.1016,43.1516,10683905.653
20040712,0,43.1099,43.61,42.9265,43.5016,9505896.54999999
20040713,0,43.5349,44.2601,43.51,44.1518,12258787.43
20040714,0,43.8684,44.4268,43.6434,43.8434,10239290.902
20040715,0,44.0351,44.1268,43.5183,43.6434,7654123.41
20040716,0,43.9684,44.1351,43.5516,43.8934,13211606.41
20040719,0,43.8934,44.4268,43.8934,44.0851,10720619.064
20040720,0,43.7601,44.5186,43.7601,44.3685,9802949.875
20040721,0,44.4768,44.927,44.2852,44.2852,11688918.274
20040722,0,43.9684,44.3018,43.4766,44.0768,11700438.095
20040723,0,44.0935,44.9186,44.0684,44.3018,10389734.893
20040726,0,44.2601,44.2935,43.485,43.8434,8964222.01
20040727,0,44.1601,44.927,44.0768,44.9186,10787804.078
20040728,0,44.9103,45.0604,43.9768,44.9019,11326599.562
20040729,0,45.077,45.1687,44.2852,44.6102,9795510.32
20040730,0,44.4686,44.4935,43.785,44.1685,9796471.97999999
20040802,0,44.1934,44.7853,44.0518,44.4102,7667439.558
20040803,0,44.1851,44.2685,43.785,44.0851,8512525.93
20040804,0,43.7517,44.6269,43.7434,44.3185,8046193.118
20040805,0,44.1768,44.3852,43.3433,43.4017,11234100.19
20040806,0,43.3433,43.3599,42.6265,42.8264,12657098.42
20040809,0,42.6765,43.1349,42.5765,42.8515,8371679.513
20040810,0,43.0932,43.4517,42.8431,43.3933,8119376.332
20040811,0,43.3016,43.5016,42.9431,43.0599,9951291.65
20040812,0,43.8268,44.5019,43.7434,43.8851,16397191.47
20040813,0,44.1601,44.5935,44.0518,44.4852,11330319.761
20040816,0,44.5935,45.2604,44.5519,45.2187,8556435.892
20040817,0,45.3354,45.8105,44.7769,45.6522,11040345.988
20040818,0,45.7019,45.7102,45.209,45.5098,8574140.112
20040819,0,45.3175,45.9107,45.1421,45.8439,11146490
20040820,0,45.8272,45.8272,45.4512,45.6518,9611602.13799999
20040823,0,44.9667,45.092,44.4821,44.9917,12856127.49
20040824,0,45.0753,45.2674,44.7577,45.0168,7705079.087
20040825,0,45.0753,45.3594,44.7577,45.1588,8327700.49999999
20040826,0,45.117,45.3594,44.975,45.0586,5470491.21
20040827,0,44.9667,45.1337,44.7243,44.7662,5068099.256
20040830,0,44.741,44.975,44.4152,44.4737,5613878.972
20040831,0,44.4569,44.7912,43.822,44.0309,8750563.04
20040901,0,43.8304,44.2314,43.5546,43.964,8437455.7
20040902,0,43.5296,44.4319,43.5296,44.3651,14160966.277
20040903,0,44.4904,45.0836,44.3651,44.4988,8522193.035
20040907,0,44.4068,44.6408,43.9557,44.5155,10311540.96
20040908,0,44.3234,44.7494,44.2815,44.3651,8386109.31
20040909,0,44.3484,44.5739,43.8721,43.9139,9877193.244
20040910,0,43.8721,44.7745,43.6549,44.599,10410404.824
20040913,0,44.7996,45.0418,44.4152,44.5906,9178447.85
20040914,0,44.741,44.7912,44.3735,44.4821,7911660.51999999
20040915,0,44.4988,44.5739,43.9306,44.1729,7617349.269
20040916,0,44.1144,44.3484,43.8554,44.0727,11214713.21
20040917,0,44.0977,44.2565,43.563,43.8554,15286763.711
20040920,0,43.5546,43.7384,43.4461,43.6549,9665341.08999999
20040921,0,43.964,44.1144,43.6132,43.6633,11695621.91
20040922,0,43.4628,43.5965,43.0784,43.1954,11878386.89
20040923,0,43.6633,44.198,42.6941,43.9223,15047864.21
20040924,0,44.0727,44.4821,43.9139,44.1228,8943979.934
20040927,0,44.2899,44.5656,43.8721,43.9056,9956065.56999999
20040928,0,44.0476,44.198,43.6132,44.1144,9423690.445
20040929,0,43.9473,44.3066,43.6883,44.2314,13792327.59
20040930,0,43.964,44.6575,43.964,44.4152,11907829.39
20041001,0,44.6993,44.9249,44.2147,44.3651,10166001.24
20041004,0,44.7494,45.1003,44.5489,44.5656,9882697.19999999
20041005,0,44.4486,44.7996,44.2147,44.6408,10916328.01
20041006,0,44.6241,45.0753,44.4988,45.0669,8776533.19999999
20041007,0,44.6826,45.4345,44.6826,44.741,9184192.74199999
20041008,0,44.6241,44.7327,43.9807,44.1228,13729488.704
20041011,0,44.3401,44.3568,43.8638,44.2064,7406816.899
20041012,0,43.8804,44.2732,43.8804,44.1897,8685091.212
20041013,0,44.2815,44.5489,43.7384,43.8889,8847029.10499999
20041014,0,43.964,43.9974,43.4962,43.5713,9808251.391
20041015,0,43.8972,44.3484,43.6549,43.8638,11396999.268
20041018,0,43.822,44.4235,43.7134,44.2815,8728301.07
20041019,0,44.2982,44.5823,43.9557,44.0894,8690836.121
20041020,0,43.9807,44.2231,43.6215,43.8804,9816388.65000001
20041021,0,43.797,43.9557,43.4544,43.5129,10973418.044
20041022,0,43.7134,43.847,43.3959,43.4209,9631231.95
20041025,0,43.5713,43.7886,43.3708,43.6967,9518126.49000001
20041026,0,43.6967,44.2398,43.6382,44.081,9770907.886
20041027,0,43.8721,44.9416,43.8638,44.8831,12964081.8
20041028,0,44.8747,45.4011,44.8664,45.1922,9336318.48999999
20041029,0,44.9667,45.3761,44.7829,45.0251,9362171.624
20041101,0,45.0501,45.0501,44.6909,44.9333,10089400.203
20041102,0,44.3234,45.6768,44.3234,45.3092,12501725.983
20041103,0,45.7687,45.8356,45.0418,45.5181,12401786.612
20041104,0,45.3677,47.0804,45.2591,46.9719,18713455.79
20041105,0,47.2058,47.5818,47.0721,47.1891,14083054.65
20041108,0,47.1807,47.5985,46.9635,47.2058,10149125.82
20041109,0,47.3728,47.4397,46.7463,47.0804,8999037.37800001
20041110,0,47.1223,47.3813,46.8632,46.8716,7196642.935
20041111,0,47.1557,47.4648,46.8883,47.3645,7952714.985
20041112,0,47.2225,47.5651,47.1306,47.5233,6887606.046
20041115,0,47.54,48.3671,47.4397,48.1917,11598367.287
20041116,0,47.6235,47.7489,47.3144,47.5233,13955774.935
20041117,0,47.9159,47.9159,46.6628,46.9719,18098847.285
20041118,0,46.9886,47.1473,46.3285,46.6209,12905194.578
20041119,0,46.6628,46.6628,46.0863,46.1864,10864266.36
20041122,0,46.3535,46.6961,45.8105,46.5374,10101605.796
20041123,0,46.3285,46.7463,46.245,46.4789,9557025.55
20041124,0,46.7463,46.7463,46.1113,46.362,8130334.99399999
20041126,0,46.2031,46.5708,46.1447,46.2283,4143863.194
20041129,0,44.9082,45.0334,44.3651,44.4235,28743613.268
20041130,0,44.4486,44.4737,43.5212,43.5296,27656114.346
20041201,0,43.8638,44.2732,43.7384,44.0309,22877780.36
20041202,0,43.9306,44.5071,43.5713,44.2732,18698247.79
20041203,0,44.2064,44.6826,44.0894,44.2231,12715488.33
20041206,0,44.2231,44.2231,43.8889,43.9139,10196642.08
20041207,0,43.8721,44.3651,43.7217,43.8721,10470729.8
20041208,0,43.6549,43.9056,43.5296,43.8554,11023808.94
20041209,0,43.5463,44.1897,43.5463,44.1061,13079582.13
20041210,0,43.822,44.3484,43.8053,44.1061,9773063.04
20041213,0,44.0476,44.4319,43.8638,44.2899,10993288.32
20041214,0,44.1562,44.8079,44.0894,44.6325,11371984.99
20041215,0,44.7076,44.9338,44.2219,44.3726,11655394.01
20041216,0,44.2219,44.3475,43.9958,44.0962,9800546.86
20041217,0,42.9153,44.2554,42.9153,43.5937,18422511.024
20041220,0,43.7947,44.1381,43.6607,43.6942,10646958.044
20041221,0,43.7193,44.0543,43.6942,43.9958,10212229.98
20041222,0,43.845,44.5988,43.8282,44.3726,13890882.15
20041223,0,44.314,44.5233,44.0124,44.0543,9532020.41
20041227,0,44.4312,44.7998,44.1632,44.2219,10961095.8
20041228,0,44.2637,44.7243,44.2554,44.5652,7122208.786
20041229,0,44.582,44.8416,44.5652,44.7578,6340151.648
20041230,0,44.917,44.917,44.4061,44.4898,7303098.596
20041231,0,44.448,44.5401,44.0208,44.1799,8916046.05
20050103,0,45.0175,45.4781,44.6406,44.7411,17710781.78
20050104,0,45.0342,45.1347,44.4061,44.5568,11991621.22
20050105,0,44.8081,44.9254,44.4815,44.6238,9372981.08000001
20050106,0,45.1432,45.386,44.515,45.2437,16049956.45
20050107,0,45.2687,45.5033,45.0175,45.252,10995002.77
20050110,0,45.0594,45.5033,44.8835,45.0007,9650938.30399999
20050111,0,44.8751,45.0175,44.7411,44.8584,6877325.078
20050112,0,44.8835,45.3442,44.7243,45.2855,9139318.168
20050113,0,45.3107,45.3944,44.8249,44.8919,9550884.388
20050114,0,44.917,45.2772,44.7998,45.1934,8448721.384
20050118,0,44.8919,45.6289,44.8333,45.6038,10192650.072
20050119,0,45.4698,45.7294,45.0175,45.0342,7813165.65799999
20050120,0,44.9924,45.3693,44.6406,44.7411,10014626.158
20050121,0,44.6741,44.7914,44.3894,44.4312,9473038.03
20050124,0,44.4061,44.6238,44.1967,44.4397,9484975.622
20050125,0,44.4898,44.7663,44.4815,44.6071,7205072.37600001
20050126,0,44.6825,44.9672,44.5568,44.6573,8195717.284
20050127,0,44.4397,44.8081,44.2805,44.4564,7325782.602
20050128,0,44.3056,44.3224,43.8031,43.9371,12524373.97
20050131,0,44.0124,44.3056,43.7361,43.9203,11269738.06
20050201,0,43.8868,44.3475,43.845,44.0879,10877397.51
20050202,0,44.0794,44.6406,44.0208,44.4564,10549170.95
20050203,0,44.4145,44.7578,44.3475,44.716,8654919.628
20050204,0,44.7243,44.8751,44.4815,44.8249,8168137.06
20050207,0,44.9756,45.0091,44.7663,44.7998,7033975.12000001
20050208,0,44.6406,44.8668,44.5736,44.6406,6126430.25
20050209,0,44.2721,44.4647,44.0208,44.0208,9354236.802
20050210,0,43.9371,44.247,43.7445,43.7528,10122920.728
20050211,0,43.644,44.0794,43.6188,43.7193,11529426.98
20050214,0,43.8785,43.979,43.6355,43.7193,8385680.26
20050215,0,43.8617,44.3559,43.8617,44.1046,10192769.19
20050216,0,44.3056,44.3475,44.0041,44.0459,8360908.213
20050217,0,44.3475,44.4229,43.8282,44.1297,16460531.82
20050218,0,44.1381,44.3894,44.0879,44.2302,10629766.69
20050222,0,44.0543,44.1214,43.535,43.5602,12643176.22
20050223,0,43.577,43.6523,42.907,43.1833,15532962.64
20050224,0,43.3424,43.3927,42.9405,43.1079,10824503.55
20050225,0,43.0493,43.1246,42.798,43.0911,12846507.44
20050228,0,43.3844,43.7947,43.2168,43.2503,11842849.076
20050301,0,43.5602,43.8115,43.4849,43.6105,11670317.66
20050302,0,43.5853,43.8953,43.3844,43.5015,10233483.69
20050303,0,44.2219,44.5401,44.1129,44.2637,22350108.978
20050304,0,44.7998,44.7998,44.3475,44.4731,13197417.3
20050307,0,44.4731,44.6908,44.0459,44.1884,11296841.556
20050308,0,44.0543,44.1799,43.7612,43.9288,10582125.93
20050309,0,43.8868,44.0459,43.7863,43.9706,11038703.608
20050310,0,43.9288,44.0208,43.6105,43.7025,8868287.156
20050311,0,43.7445,43.7528,43.1079,43.2838,10375448.79
20050314,0,43.3676,43.5015,42.8315,42.9655,17305069.33
20050315,0,43.1749,43.2587,42.7227,42.7645,15604125.06
20050316,0,42.773,43.3022,42.7226,43.1342,20127767.51
20050317,0,43.2686,44.0414,43.1762,43.9574,21432286.24
20050318,0,43.7978,43.9658,43.2182,43.571,45491832.89
20050321,0,43.277,43.4786,42.941,42.9998,25268697.23
20050322,0,42.983,43.1258,42.7142,42.7478,20380982.07
20050323,0,42.7562,42.9913,42.4874,42.5462,19287183
20050324,0,42.857,42.8654,42.437,42.5462,13532678.83
20050328,0,42.5546,42.9913,42.4286,42.7898,13543392.582
20050329,0,42.7562,43.067,42.6133,42.6554,15725883.528
20050330,0,42.7562,42.9913,42.5462,42.6722,12550539.46
20050331,0,42.6301,42.7478,42.0506,42.0674,17662543.38
20050401,0,42.4202,42.4202,40.7402,41.1266,33001160.57
20050404,0,41.4374,41.6726,40.925,41.5298,19522295.71
20050405,0,41.6222,41.8237,41.3534,41.681,14724577.746
20050406,0,41.8994,41.9582,41.4542,41.597,15883859.452
20050407,0,41.3113,41.4038,40.7066,41.1014,28422855.28
20050408,0,41.0762,41.1938,40.757,40.7906,14998147.04
20050411,0,40.799,40.9082,40.5217,40.7402,13341488.41
20050412,0,40.4881,41.0173,40.1269,40.8242,22572994.83
20050413,0,40.9586,41.2358,40.7318,40.8158,14569817.79
20050414,0,41.0005,41.5802,40.253,40.3202,21717403.938
20050415,0,40.295,40.5217,39.8918,40.1018,19276819.53
20050418,0,40.2446,40.2866,39.9422,40.2026,17346944.87
20050419,0,40.1101,40.2277,39.6314,39.917,16659449.36
20050420,0,39.8161,40.2782,39.7321,39.7742,15663382.56
20050421,0,40.2277,40.2446,39.9002,40.1269,11798637.21
20050422,0,39.8834,39.959,39.1862,39.3541,26221074.54
20050425,0,39.5222,39.8498,39.3962,39.5054,15017551.69
20050426,0,39.4802,39.6314,39.3962,39.4886,12951490.077
20050427,0,39.2282,39.875,39.1862,39.7153,12495660.18
20050428,0,39.497,39.9758,39.4214,39.5222,13253986.202
20050429,0,39.6062,39.7153,38.8081,39.5726,18749322.51
20050502,0,39.8834,40.2362,39.7489,40.1605,13012561.84
20050503,0,39.959,40.7402,39.9338,40.6646,16359332.7
20050504,0,40.6562,40.8326,40.5217,40.6478,13507440.398
20050505,0,40.6142,41.3449,40.5806,40.8158,12485898.59
20050506,0,41.0341,41.2862,40.8661,41.0594,11440899.938
20050509,0,41.0762,41.5466,41.0762,41.3702,9791502.28
20050510,0,41.1602,41.177,40.7738,40.9165,10693523.684
20050511,0,40.9501,41.1098,40.4294,40.8578,11864054.687
20050512,0,39.3122,40.2109,39.1442,40.0514,37248767
20050513,0,39.8161,39.9422,39.4214,39.5726,14458623.12
20050516,0,39.2365,39.8918,39.2365,39.6902,13149466.09
20050517,0,39.5642,39.7993,39.4214,39.4886,16810283.126
20050518,0,39.8173,40.1712,39.5814,40.1544,20147414.05
20050519,0,40.3061,40.424,39.8594,40.0448,11595082.322
20050520,0,39.9437,39.9773,39.6066,39.7246,11455400.79
20050523,0,39.8847,40.4745,39.8341,40.3228,12571120.6
20050524,0,40.2302,40.3228,40.0785,40.1544,9067354.90400001
20050525,0,40.3228,40.3228,39.7246,39.8678,10015501.147
20050526,0,39.9858,40.0279,39.792,39.8594,7987243.64000001
20050527,0,39.8089,39.8763,39.6909,39.8341,6481953.69
20050531,0,39.9858,40.0027,39.7161,39.7752,10706024.53
20050601,0,39.8173,40.5925,39.7583,40.3734,12580254.47
20050602,0,40.3145,40.82,40.2302,40.6347,10685141.08
20050603,0,40.5336,40.5842,39.851,39.9352,11957963.78
20050606,0,39.9015,40.5673,39.7835,40.2555,9774965.92699999
20050607,0,40.4071,40.5251,40.2302,40.2555,9373988.03000001
20050608,0,40.3482,40.3482,39.8594,40.087,9508911.094
20050609,0,40.0701,40.5336,39.9858,40.3061,10757884.63
20050610,0,40.2807,40.4745,40.1459,40.4071,9084438.935
20050613,0,40.4493,41.0477,40.4408,40.7105,14181072.62
20050614,0,40.9971,41.8819,40.7863,41.8819,18524883.97
20050615,0,42.1431,42.3875,41.6207,42.0588,18039539.237
20050616,0,41.8819,42.0925,41.4858,41.6038,11454938.29
20050617,0,40.9802,41.924,40.9802,41.233,17380457.3169999
20050620,0,40.9212,41.2583,40.9128,41.2077,8521719.69400001
20050621,0,41.292,41.3678,40.8791,40.9212,9305872.88
20050622,0,41.0392,41.233,40.7021,41.1487,11238604.365
20050623,0,41.115,41.1993,40.2807,40.3313,12393235.732
20050624,0,40.2976,40.3228,39.8089,39.9606,14714600.38
20050627,0,39.9184,40.1965,39.91,40.0448,8959601.87
20050628,0,40.1965,40.9886,40.1628,40.778,10600885.982
20050629,0,40.9549,41.3341,40.8706,40.9043,10997474.05
20050630,0,41.292,41.292,40.5336,40.601,10743647.588
20050701,0,40.66,40.8959,40.5336,40.6852,9520303.72700001
20050705,0,41.511,42.0505,41.511,41.9746,16798517.35
20050706,0,42.0673,42.0757,41.4773,41.6459,12168123.52
20050707,0,41.3341,42.0336,41.292,41.7387,13529829.21
20050708,0,41.6122,42.1346,41.5027,42.0925,10533129.55
20050711,0,42.0083,42.2021,41.7976,42.0083,10056797.47
20050712,0,41.8482,42.3285,41.8228,42.1768,9278341.7
